1	-3.58482
2	-3.61113
3	-3.64210
4	-3.66425
5	-3.67371
6	-3.68430
7	-3.70124
8	-3.71434
9	-3.71998
10	-3.72859
11	-3.74894
12	-3.78016
13	-3.81015
14	-3.82421
15	-3.82543
16	-3.83026
17	-3.84550
18	-3.86436
19	-3.87704
20	-3.87768
21	-3.87283
22	-3.87496
23	-3.88174
24	-3.88342
25	-3.87983
26	-3.87341
27	-3.86570
28	-3.86047
29	-3.86013
30	-3.86260
31	-3.86016
32	-3.84707
33	-3.82623
34	-3.80331
35	-3.78600
36	-3.78508
37	-3.80151
38	-3.81928
39	-3.82092
40	-3.80370
41	-3.77895
42	-3.75955
43	-3.74446
44	-3.72638
45	-3.71245
46	-3.71414
47	-3.72293
48	-3.72204
49	-3.71637
50	-3.72220
51	-3.73656
52	-3.74240
53	-3.72932
54	-3.70459
55	-3.68326
56	-3.66507
57	-3.64876
58	-3.64641
59	-3.65491
60	-3.65726
61	-3.64603
62	-3.62138
63	-3.59514
64	-3.58588
65	-3.59475
66	-3.60487
67	-3.60413
68	-3.59953
69	-3.60356
70	-3.61416
71	-3.62391
72	-3.63369
73	-3.64377
74	-3.64982
75	-3.65016
76	-3.64454
77	-3.63673
78	-3.63378
79	-3.63284
80	-3.62882
81	-3.62789
82	-3.63543
83	-3.64434
84	-3.64633
85	-3.64747
86	-3.65372
87	-3.65502
88	-3.64697
89	-3.64167
90	-3.64764
91	-3.66154
92	-3.67241
93	-3.67270
94	-3.66791
95	-3.66545
96	-3.66341
97	-3.66156
98	-3.66552
99	-3.67522
100	-3.68641
101	-3.69927
102	-3.71086
103	-3.71240
104	-3.70344
105	-3.69256
106	-3.68489
107	-3.67956
108	-3.67470
109	-3.66890
110	-3.66490
111	-3.66821
112	-3.67676
113	-3.67947
114	-3.66940
115	-3.65578
116	-3.65305
117	-3.65835
118	-3.66049
119	-3.66308
120	-3.67337
121	-3.68784
122	-3.70260
123	-3.71342
124	-3.71355
125	-3.70462
126	-3.69669
127	-3.70035
128	-3.72164
129	-3.75136
130	-3.76966
131	-3.77145
132	-3.76687
133	-3.76363
134	-3.76294
135	-3.76100
136	-3.75741
137	-3.75842
138	-3.76166
139	-3.75973
140	-3.75746
141	-3.75949
142	-3.76351
143	-3.77111
144	-3.77590
145	-3.76946
146	-3.76401
147	-3.76705
148	-3.76639
149	-3.76527
150	-3.77856
151	-3.80076
152	-3.81900
153	-3.83180
154	-3.84103
155	-3.84534
156	-3.84541
157	-3.84426
158	-3.83571
159	-3.81335
160	-3.78945
161	-3.77876
162	-3.78080
163	-3.79384
164	-3.81703
165	-3.83866
166	-3.84530
167	-3.83561
168	-3.82382
169	-3.82805
170	-3.84874
171	-3.87327
172	-3.89490
173	-3.91151
174	-3.91972
175	-3.92189
176	-3.93031
177	-3.94808
178	-3.95914
179	-3.96066
180	-3.96815
181	-3.97841
182	-3.97977
183	-3.98617
184	-4.01355
185	-4.04708
186	-4.07158
187	-4.10255
188	-4.15117
189	-4.20124
190	-4.24161
191	-4.27409
192	-4.29485
193	-4.30340
194	-4.31330
195	-4.33400
196	-4.35782
197	-4.38083
198	-4.41054
199	-4.43940
200	-4.44630
201	-4.42603
202	-4.38808
203	-4.33519
204	-4.27188
205	-4.22236
206	-4.20618
207	-4.21194
208	-4.20270
209	-4.13280
210	-4.00014
211	-3.87696
212	-3.84111
