1	
2	
3	-0.00102
4	-0.00229
5	-0.00035
6	0.00273
7	0.00247
8	0.00013
9	-0.00205
10	0.00075
11	0.00332
12	0.00215
13	0.00098
14	0.00130
15	0.00068
16	-0.00129
17	-0.00298
18	-0.00274
19	-0.00072
20	0.00088
21	0.00020
22	-0.00197
23	-0.00127
24	0.00039
25	-0.00070
26	-0.00221
27	-0.00216
28	-0.00215
29	-0.00189
30	0.00079
31	0.00278
32	0.00228
33	0.00092
34	-0.00005
35	0.00015
36	0.00058
37	-0.00009
38	-0.00142
39	-0.00219
40	-0.00219
41	-0.00065
42	-0.00033
43	-0.00019
44	-0.00014
45	-0.00107
46	-0.00205
47	-0.00333
48	-0.00249
49	-0.00031
50	-0.00057
51	-0.00135
52	-0.00183
53	-0.00186
54	-0.00128
55	-0.00039
56	-0.00030
57	-0.00097
58	-0.00233
59	-0.00381
60	-0.00247
61	0.00268
62	0.00311
63	0.00014
64	-0.00006
65	0.00166
66	0.00155
67	-0.00026
68	-0.00321
69	-0.00293
70	-0.00022
71	0.00003
72	-0.00008
73	0.00086
74	0.00159
75	0.00168
76	0.00180
77	0.00070
78	-0.00117
79	-0.00232
80	-0.00037
81	0.00138
82	0.00076
83	-0.00067
84	-0.00091
85	0.00006
86	0.00020
87	-0.00024
88	-0.00028
89	0.00032
90	0.00080
91	0.00125
92	0.00154
93	0.00141
94	0.00086
95	0.00034
96	0.00056
97	0.00096
98	0.00033
99	-0.00093
100	-0.00187
101	-0.00163
102	0.00127
103	0.00370
104	0.00197
105	0.00012
106	-0.00184
107	-0.00309
108	-0.00098
109	-0.00056
110	-0.00052
111	-0.00055
112	0.00100
113	0.00157
114	0.00035
115	0.00027
116	0.00234
117	0.00121
118	-0.00117
119	-0.00323
120	-0.00148
121	0.00163
122	0.00238
123	0.00053
124	-0.00092
125	-0.00374
126	-0.00545
127	-0.00202
128	0.00062
129	0.00224
130	0.00334
131	0.00276
132	0.00153
133	0.00025
134	-0.00081
135	-0.00088
136	-0.00032
137	-0.00053
138	-0.00113
139	-0.00152
140	-0.00191
141	-0.00110
142	0.00091
143	0.00050
144	-0.00124
145	-0.00179
146	-0.00054
147	-0.00072
148	-0.00213
149	-0.00215
150	-0.00067
151	-0.00059
152	-0.00202
153	-0.00444
154	-0.00470
155	-0.00402
156	-0.00484
157	-0.00471
158	-0.00183
159	-0.00080
160	-0.00194
161	-0.00400
162	-0.00272
163	-0.00118
164	-0.00152
165	-0.00366
166	-0.00599
167	-0.00476
168	-0.00026
169	0.00115
170	-0.00056
171	-0.00379
172	-0.01015
173	0.00329
174	0.01256
175	0.00565
176	0.00306
177	0.00170
178	0.00007
179	-0.00182
180	0.00150
181	0.00370
182	0.00068
183	-0.00178
184	-0.00093
185	-0.00233
186	-0.00616
187	-0.00945
188	-0.00492
189	-0.00309
190	-0.00335
191	-0.00017
192	0.00052
193	-0.00322
194	-0.01330
195	-0.00608
196	0.00125
197	0.00094
198	-0.00350
199	-0.03068
200	-0.02692
201	-0.01006
202	-0.00576
203	-0.00665
204	-0.01071
205	-0.02905
206	-0.04059
207	-0.00486
208	0.02773
209	0.02143
210	0.00561
211	0.00208
212	0.00230
213	0.00004
214	0.00910
215	0.02298
216	0.02008
217	0.01040
218	0.00545
219	0.00803
220	0.01099
221	0.00531
222	-0.00402
223	-0.00571
224	0.00356
225	0.00807
226	0.00506
227	-0.00001
228	-0.00602
229	-0.00782
230	-0.00375
231	-0.00856
232	-0.02282
233	-0.03308
234	-0.01349
235	0.01336
236	0.00985
237	-0.00117
238	-0.00977
239	-0.03107
