1	
2	
3	0.00060
4	-0.00115
5	-0.00145
6	-0.00190
7	-0.00215
8	-0.00192
9	-0.00173
10	-0.00181
11	-0.00162
12	-0.00093
13	-0.00061
14	-0.00117
15	-0.00220
16	-0.00250
17	-0.00156
18	-0.00051
19	-0.00023
20	0.00009
21	0.00094
22	0.00193
23	0.00184
24	0.00070
25	-0.00044
26	-0.00054
27	-0.00000
28	-0.00014
29	-0.00011
30	0.00076
31	0.00098
32	0.00054
33	0.00011
34	-0.00003
35	0.00010
36	0.00013
37	-0.00024
38	-0.00053
39	-0.00041
40	-0.00020
41	0.00038
42	0.00134
43	0.00103
44	0.00017
45	0.00032
46	-0.00053
47	-0.00075
48	-0.00100
49	-0.00093
50	0.00040
51	0.00219
52	0.00299
53	0.00281
54	0.00211
55	0.00115
56	0.00041
57	0.00030
58	0.00038
59	0.00020
60	0.00016
61	0.00027
62	0.00019
63	-0.00030
64	0.00002
65	-0.00007
66	-0.00052
67	-0.00084
68	-0.00013
69	0.00036
70	-0.00005
71	-0.00029
72	-0.00012
73	-0.00050
74	-0.00183
75	-0.00247
76	-0.00105
77	-0.00009
78	-0.00036
79	-0.00029
80	0.00105
81	0.00196
82	0.00188
83	0.00200
84	0.00290
85	0.00444
86	0.00489
87	0.00267
88	0.00054
89	-0.00073
90	-0.00239
91	-0.00121
92	0.00050
93	0.00018
94	-0.00041
95	-0.00015
96	0.00012
97	-0.00040
98	-0.00011
99	-0.00006
100	-0.00022
101	0.00011
102	0.00003
103	-0.00076
104	-0.00147
105	-0.00094
106	-0.00052
107	-0.00135
108	-0.00179
109	-0.00183
110	-0.00011
111	0.00048
112	0.00015
113	-0.00069
114	-0.00181
115	-0.00247
116	-0.00154
117	-0.00068
118	-0.00036
119	0.00049
120	0.00113
121	0.00043
122	-0.00103
123	-0.00323
124	-0.00431
125	-0.00266
126	-0.00047
127	0.00000
128	-0.00105
129	-0.00212
130	-0.00271
131	-0.00211
132	0.00087
133	0.00299
134	0.00218
135	0.00150
136	0.00121
137	0.00053
138	-0.00043
139	-0.00140
140	-0.00145
141	0.00042
142	0.00216
143	0.00195
144	0.00112
145	0.00134
146	0.00299
147	0.00560
148	0.00523
149	0.00347
150	0.00382
151	0.00650
152	0.00889
153	0.00836
154	0.00443
155	0.00050
156	-0.00076
157	0.00048
158	0.00246
159	0.00364
160	0.00252
161	0.00038
162	0.00007
163	0.00052
164	0.00144
165	0.00117
166	0.00036
167	0.00045
168	0.00067
169	0.00061
170	0.00112
171	0.00341
172	0.00317
173	-0.00221
174	-0.00414
175	-0.00321
176	-0.00259
177	-0.00174
178	0.00049
179	-0.00005
180	-0.00090
181	-0.00049
182	-0.00011
183	-0.00051
184	-0.00055
185	0.00000
186	-0.00149
187	-0.00236
188	0.00598
189	0.00964
190	0.00723
191	0.00891
192	0.00276
193	-0.01284
194	-0.00992
195	0.00143
196	0.00478
197	0.00148
198	-0.00020
199	0.00026
200	0.00012
201	-0.00034
202	0.00042
203	0.00213
204	0.00107
205	0.00013
206	0.00026
207	0.00090
208	0.00087
209	0.00095
210	0.00173
211	0.00231
212	0.00326
213	0.00596
214	0.00755
215	0.00424
216	-0.00304
217	-0.00763
218	-0.00762
219	-0.00528
220	-0.00345
221	-0.00365
222	-0.00220
223	0.00158
224	0.00052
225	0.00110
226	0.00463
227	0.00567
228	-0.00067
229	-0.00068
230	0.00239
231	0.00423
232	0.00084
233	-0.00298
234	-0.00263
235	-0.00052
236	0.00304
237	0.00691
238	0.00466
239	0.00120
240	0.00062
241	0.00077
242	0.00039
243	0.00065
