1	
2	
3	0.01182
4	0.01282
5	0.01269
6	0.01016
7	0.00898
8	0.01238
9	0.01663
10	0.01738
11	0.01677
12	0.01667
13	0.01651
14	0.01671
15	0.01538
16	0.01225
17	0.00908
18	0.00674
19	0.00285
20	-0.00146
21	-0.00200
22	0.00127
23	0.00243
24	0.00006
25	-0.00155
26	-0.00201
27	-0.00315
28	-0.00497
29	-0.00522
30	-0.00373
31	-0.00223
32	-0.00131
33	-0.00055
34	-0.00024
35	-0.00070
36	-0.00036
37	0.00184
38	0.00311
39	0.00155
40	0.00019
41	0.00069
42	0.00081
43	-0.00024
44	-0.00076
45	-0.00071
46	-0.00127
47	-0.00157
48	0.00009
49	0.00221
50	0.00171
51	-0.00089
52	-0.00213
53	-0.00005
54	0.00241
55	0.00165
56	-0.00060
57	-0.00123
58	-0.00120
59	-0.00234
60	-0.00267
61	0.00009
62	0.00298
63	0.00242
64	0.00113
65	0.00253
66	0.00340
67	0.00091
68	-0.00101
69	0.00079
70	0.00264
71	0.00135
72	-0.00108
73	-0.00114
74	0.00124
75	0.00411
76	0.00606
77	0.00530
78	0.00120
79	-0.00256
80	-0.00263
81	-0.00197
82	-0.00239
83	-0.00074
84	0.00155
85	-0.00025
86	-0.00283
87	-0.00149
88	0.00060
89	0.00068
90	0.00053
91	0.00055
92	-0.00001
93	-0.00001
94	0.00052
95	0.00058
96	0.00019
97	-0.00109
98	-0.00281
99	-0.00333
100	-0.00274
101	-0.00192
102	0.00001
103	0.00221
104	0.00120
105	-0.00405
106	-0.00861
107	-0.00729
108	-0.00446
109	-0.00511
110	-0.00519
111	-0.00211
112	0.00225
113	0.00454
114	0.00279
115	-0.00042
116	-0.00090
117	-0.00171
118	-0.00622
119	-0.00750
120	-0.00120
121	0.00463
122	0.00549
123	0.00404
124	0.00153
125	-0.00229
126	-0.00505
127	-0.00528
128	-0.00421
129	-0.00269
130	-0.00167
131	-0.00156
132	-0.00038
133	0.00106
134	0.00119
135	0.00067
136	-0.00081
137	-0.00294
138	-0.00326
139	-0.00107
140	0.00251
141	0.00541
142	0.00406
143	-0.00072
144	-0.00297
145	-0.00201
146	-0.00198
147	-0.00182
148	0.00210
149	0.00691
150	0.00587
151	-0.00079
152	-0.00551
153	-0.00351
154	-0.00008
155	-0.00015
156	-0.00120
157	0.00046
158	0.00358
159	0.00606
160	0.00812
161	0.01096
162	0.01348
163	0.01224
164	0.00772
165	0.00621
166	0.00786
167	0.00663
168	0.00313
169	0.00331
170	0.00493
171	0.00162
172	-0.00526
173	-0.00876
174	-0.00762
175	-0.00634
176	-0.00746
177	-0.00940
178	-0.01064
179	-0.01050
180	-0.00874
181	-0.00862
182	-0.01233
183	-0.01583
184	-0.01390
185	-0.00879
186	-0.00453
187	-0.00365
188	-0.00281
189	-0.00016
190	0.00209
191	0.00447
192	0.00717
193	0.00631
194	0.00437
195	0.00770
196	0.01453
197	0.01839
198	0.01912
199	0.02090
200	0.02254
201	0.02147
202	0.02032
203	0.02397
204	0.03177
205	0.03647
206	0.03425
207	0.02886
208	0.02077
209	0.01253
210	0.00907
211	0.00913
212	0.00783
213	0.00536
214	0.00502
215	0.00550
216	0.00472
217	0.00352
218	0.00395
219	0.00429
220	0.00230
221	0.00120
222	0.00187
223	0.00196
224	0.00036
225	-0.00104
226	-0.00081
227	-0.00034
228	0.00006
229	0.00005
230	0.00017
231	0.00055
232	0.00018
233	0.00004
234	0.00032
235	0.00007
236	-0.00100
237	-0.00384
238	-0.00842
239	-0.01104
240	-0.01140
241	-0.01084
242	-0.01437
243	-0.01963
