1	
2	
3	-0.18582
4	-0.18402
5	-0.18663
6	-0.18646
7	-0.18532
8	-0.18441
9	-0.18130
10	-0.17674
11	-0.17823
12	-0.18080
13	-0.17333
14	-0.16853
15	-0.16327
16	-0.15778
17	-0.15847
18	-0.17323
19	-0.17514
20	-0.16439
21	-0.16432
22	-0.16137
23	-0.15776
24	-0.16126
25	-0.15957
26	-0.15302
27	-0.15671
28	-0.16559
29	-0.16565
30	-0.16409
31	-0.16419
32	-0.16515
33	-0.16801
34	-0.17041
35	-0.17087
36	-0.16844
37	-0.16704
38	-0.16712
39	-0.16632
40	-0.16433
41	-0.16737
42	-0.16972
43	-0.16453
44	-0.16044
45	-0.16177
46	-0.16301
47	-0.16288
48	-0.16507
49	-0.16385
50	-0.15912
51	-0.15913
52	-0.15989
53	-0.16043
54	-0.16336
55	-0.16277
56	-0.16012
57	-0.15712
58	-0.15641
59	-0.15752
60	-0.15653
61	-0.15547
62	-0.15610
63	-0.15622
64	-0.15610
65	-0.15748
66	-0.15536
67	-0.15298
68	-0.15948
69	-0.16117
70	-0.15456
71	-0.15509
72	-0.16098
73	-0.16097
74	-0.15808
75	-0.15807
76	-0.15734
77	-0.15754
78	-0.16045
79	-0.16431
80	-0.16594
81	-0.16788
82	-0.16475
83	-0.16220
84	-0.16507
85	-0.16853
86	-0.16232
87	-0.15854
88	-0.16798
89	-0.16750
90	-0.15741
91	-0.15757
92	-0.16263
93	-0.16497
94	-0.16274
95	-0.16381
96	-0.16527
97	-0.16371
98	-0.16398
99	-0.16798
100	-0.16795
101	-0.16941
102	-0.17337
103	-0.16931
104	-0.16181
105	-0.17071
106	-0.17208
107	-0.17149
108	-0.17231
109	-0.16813
110	-0.15546
111	-0.15820
112	-0.17272
113	-0.17572
114	-0.17451
115	-0.17496
116	-0.17485
117	-0.17267
118	-0.17434
119	-0.17675
120	-0.17370
121	-0.17166
122	-0.17009
123	-0.16560
124	-0.16685
125	-0.17389
126	-0.17837
127	-0.17347
128	-0.16940
129	-0.17959
130	-0.17602
131	-0.16679
132	-0.16117
133	-0.15133
134	-0.15001
135	-0.15433
136	-0.16419
137	-0.16222
138	-0.16461
139	-0.16771
140	-0.16688
141	-0.16564
142	-0.16452
143	-0.16124
144	-0.15820
145	-0.15894
146	-0.15918
147	-0.15418
148	-0.15356
149	-0.15491
150	-0.15329
151	-0.15388
152	-0.15355
153	-0.14826
154	-0.14532
155	-0.14659
156	-0.14623
157	-0.14059
158	-0.13738
159	-0.13982
160	-0.14261
161	-0.13889
162	-0.13488
163	-0.13664
164	-0.13860
165	-0.13204
166	-0.12664
167	-0.12823
168	-0.12944
169	-0.12678
170	-0.12454
171	-0.12548
172	-0.12472
173	-0.12459
174	-0.12708
175	-0.12526
176	-0.11898
177	-0.11801
178	-0.11950
179	-0.12095
180	-0.12012
181	-0.12166
182	-0.12438
183	-0.12375
184	-0.11858
185	-0.12017
186	-0.11982
187	-0.12322
188	-0.12480
189	-0.12287
190	-0.11963
191	-0.12462
192	-0.12588
193	-0.11890
194	-0.11532
195	-0.11554
196	-0.11268
197	-0.11047
198	-0.10795
199	-0.10661
200	-0.10624
201	-0.10653
202	-0.10387
203	-0.10018
204	-0.09825
205	-0.09157
206	-0.07967
207	-0.07076
208	-0.06285
209	-0.05235
210	-0.04543
211	-0.04309
212	-0.03460
213	-0.02372
214	-0.02251
215	-0.02604
216	-0.02418
217	-0.01723
218	-0.01739
219	-0.01868
220	-0.01038
221	-0.00577
222	-0.01012
223	-0.01016
224	-0.00153
225	0.00431
226	0.00517
227	0.00742
